dataset_temp_files\Validation,dataset_temp_files\Test,protected_attribute_temp_files\Validation,protected_attribute_temp_files\Test,unbiasing_algorithm_temp_files\Validation,unbiasing_algorithm_temp_files\Test,data_temp_files\Validation,data_temp_files\Test,classifier_type_temp_files\Validation,classifier_type_temp_files\Test,classification_algorithm_temp_files\Validation,classification_algorithm_temp_files\Test,value_temp_files\Validation,value_temp_files\Test,disparate_impact_ssd_temp_files\Validation,disparate_impact_ssd_temp_files\Test,discrimination_score_ssd_temp_files\Validation,discrimination_score_ssd_temp_files\Test,true_positive_rate_diff_ssd_temp_files\Validation,true_positive_rate_diff_ssd_temp_files\Test,false_positive_rate_diff_ssd_temp_files\Validation,false_positive_error_rate_balance_score_ssd_temp_files\Validation,false_negative_error_rate_balance_score_ssd_temp_files\Validation,false_positive_rate_diff_ssd_temp_files\Test,false_positive_error_rate_balance_score_ssd_temp_files\Test,false_negative_error_rate_balance_score_ssd_temp_files\Test,consistency_ssd_temp_files\Validation,consistency_ssd_temp_files\Test,confusion_matrix_temp_files\Validation,confusion_matrix_temp_files\Test,accuracy_ssd_temp_files\Validation,accuracy_ssd_temp_files\Test,f1_score_ssd_temp_files\Validation,f1_score_ssd_temp_files\Test,recall_ssd_temp_files\Validation,recall_ssd_temp_files\Test,precision_ssd_temp_files\Validation,precision_ssd_temp_files\Test,mathews_cc_ssd_temp_files\Validation,mathews_cc_ssd_temp_files\Test,roc_curve_temp_files\Validation,roc_curve_temp_files\Test,auc_ssd_temp_files\Validation,auc_ssd_temp_files\Test,sensitivity_ssd_temp_files\Validation,sensitivity_ssd_temp_files\Test,specificity_ssd_temp_files\Validation,specificity_ssd_temp_files\Test
German Credit,German Credit,Attribute9,Attribute9,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Female,Female,0.6465,0.4733,0.4892,0.3115,0.432,0.027,0.3024,0.3024,0.432,1.9294,1.9294,0.027,0.1765,0.2255,"[9, 21, 8, 62]","[17, 13, 5, 65]",2.523,0.972,1.0773,0.4436,0.3919,0.1529,1.9203,0.8337,17.9444,6.1318,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.9719,1.9112,0.3919,0.1529,14.7,5.6325
German Credit,German Credit,Attribute9,Attribute9,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Male,Male,0.8886,0.6186,0.4892,0.3115,0.432,0.027,0.3024,0.3024,0.432,1.9294,1.9294,0.027,0.1765,0.2255,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Aged,Aged,5.5806,0.1287,2.0093,0.0796,0.1098,0.0254,4.0297,4.0297,0.1098,0.048,0.048,0.0254,0.075,0.3851,"[13, 17, 5, 65]","[11, 19, 6, 64]",1.452,1.875,0.6281,0.801,0.1529,0.2203,1.2892,1.5719,9.6889,12.9574,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.0528,3.8772,0.1529,0.2203,9.6345,12.0321
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Young,Young,2.7253,0.1135,2.0093,0.0796,0.1098,0.0254,4.0297,4.0297,0.1098,0.048,0.048,0.0254,0.075,0.3851,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,SVC,SVC,Aged,Aged,3.4905,0.0389,1.5513,0.024,0.176,0.0254,2.8923,2.8923,0.176,0.048,0.048,0.0254,0.0964,0.3201,"[10, 20, 4, 66]","[13, 17, 6, 64]",1.728,1.587,0.7096,0.6959,0.0978,0.2203,1.6231,1.3217,12.1044,10.5815,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.9291,3.1922,0.0978,0.2203,13.3347,9.6345
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,SVC,SVC,Young,Young,1.9401,0.0363,1.5513,0.024,0.176,0.0254,2.8923,2.8923,0.176,0.048,0.048,0.0254,0.0964,0.3201,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Aged,Aged,6.2381,124.6889,1.7744,5.7264,0.5639,6.627,1.1128,1.1128,0.5639,2.352,2.352,6.627,0.108,0.108,"[17, 13, 9, 61]","[23, 7, 18, 52]",1.452,1.875,0.7004,1.1268,0.4961,1.983,0.9261,0.422,8.8227,8.2782,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",2.3688,1.8037,0.4961,1.983,5.6325,1.6329
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Young,Young,2.9428,13.5032,1.7744,5.7264,0.5639,6.627,1.1128,1.1128,0.5639,2.352,2.352,6.627,0.108,0.108,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Aged,Aged,0.0731,0.5439,0.0432,0.3498,0.0483,0.1824,0.0917,0.0917,0.0483,5.056,5.056,0.1824,0.2037,0.6789,"[10, 20, 8, 62]","[15, 15, 14, 56]",2.4313,2.6008,1.0516,1.345,0.4152,1.4128,1.8329,1.281,16.964,14.4947,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.8, 1.0], [inf, 1.0, 0.0]]",4.7202,3.601,0.4152,1.4128,13.7484,6.8311
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Young,Young,0.0596,0.7672,0.0432,0.3498,0.0483,0.1824,0.0917,0.0917,0.0483,5.056,5.056,0.1824,0.2037,0.6789,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Aged,Aged,0.6588,0.1351,0.3781,0.0808,0.2251,0.1338,0.18,0.18,0.2251,0.184,0.184,0.1338,0.0952,0.1995,"[9, 21, 4, 66]","[14, 16, 4, 66]",1.7197,1.2001,0.697,0.5151,0.0757,0.0865,1.6611,1.1687,12.1009,7.8531,"[[0.0, 0.7, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]",4.0217,2.6692,0.0757,0.0865,13.9959,8.8877
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Young,Young,0.4757,0.1145,0.3781,0.0808,0.2251,0.1338,0.18,0.18,0.2251,0.184,0.184,0.1338,0.0952,0.1995,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Aged,Aged,0.0583,0.0021,0.0374,0.0013,0.0044,0.2017,0.0104,0.0104,0.0044,0.048,0.048,0.2017,0.1765,0.2255,"[9, 21, 8, 62]","[17, 13, 5, 65]",2.523,0.972,1.0773,0.4436,0.3919,0.1529,1.9203,0.8337,17.9444,6.1318,"[[0.0, 0.7, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.43333333333333335, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",4.9719,1.9112,0.3919,0.1529,14.7,5.6325
German Credit,German Credit,Attribute13,Attribute13,,,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Young,Young,0.0537,0.0022,0.0374,0.0013,0.0044,0.2017,0.0104,0.0104,0.0044,0.048,0.048,0.2017,0.1765,0.2255,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Female,Female,0.007,0.0247,0.0048,0.0157,0.027,0.027,0.0992,0.0992,0.027,0.0992,0.0992,0.027,0.0654,0.1765,"[12, 18, 5, 65]","[12, 18, 9, 61]",1.587,2.187,0.6777,0.985,0.1529,0.4961,1.4114,1.5568,10.7712,14.4741,"[[0.0, 0.6, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]",3.3808,3.9814,0.1529,0.4961,10.8,10.8
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Male,Male,0.0068,0.0263,0.0048,0.0157,0.027,0.027,0.0992,0.0992,0.027,0.0992,0.0992,0.027,0.0654,0.1765,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,SVC,SVC,Female,Female,0.0951,0.0968,0.0694,0.0709,0.048,0.012,0.6607,0.6607,0.048,0.0685,0.0685,0.012,0.027,0.2255,"[11, 19, 2, 68]","[10, 20, 6, 64]",1.323,2.028,0.5371,0.8548,0.0245,0.2203,1.431,1.7007,8.7253,14.3037,"[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9714285714285714, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.2868,4.2458,0.0245,0.2203,12.0321,13.3347
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,SVC,SVC,Male,Male,0.0852,0.1091,0.0694,0.0709,0.048,0.012,0.6607,0.6607,0.048,0.0685,0.0685,0.012,0.027,0.2255,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Female,Female,0.0121,5.5909,0.0059,2.5948,0.3,1.2,0.0992,0.0992,0.3,4.0716,4.0716,1.2,0.1202,0.108,"[18, 12, 12, 58]","[23, 7, 18, 52]",1.728,1.875,0.8813,1.1268,0.8813,1.983,0.8813,0.422,9.7949,8.2782,"[[0.0, 0.4, 1.0], [0.0, 0.8285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",2.4487,1.8037,0.8813,1.983,4.8,1.6329
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Male,Male,0.0116,17.3189,0.0059,2.5948,0.3,1.2,0.0992,0.0992,0.3,4.0716,4.0716,1.2,0.1202,0.108,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Female,Female,0.1331,0.08,0.0832,0.0384,0.1812,0.1379,0.2994,0.2994,0.1812,0.9247,0.9247,0.1379,0.1918,0.7544,"[13, 17, 6, 64]","[17, 13, 16, 54]",1.8513,2.743,0.809,1.4528,0.2867,1.6517,1.4827,1.2613,12.5148,14.7967,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.43333333333333335, 1.0], [0.0, 0.7714285714285715, 1.0], [inf, 1.0, 0.0]]",3.6681,3.6286,0.2867,1.6517,10.9182,6.3929
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Male,Male,0.1121,0.0943,0.0832,0.0384,0.1812,0.1379,0.2994,0.2994,0.1812,0.9247,0.9247,0.1379,0.1918,0.7544,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Female,Female,0.0597,0.2059,0.041,0.139,0.0973,0.1133,0.268,0.268,0.0973,1.4885,1.4885,0.1133,0.0602,0.3029,"[13, 17, 3, 67]","[15, 15, 5, 65]",1.1958,1.4489,0.5027,0.6431,0.0515,0.2224,1.2342,1.1978,7.8384,9.5192,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9571428571428572, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]",2.7973,2.8751,0.0515,0.2224,9.734,8.57
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,RandomForestClassifier,RandomForestClassifier,Male,Male,0.0542,0.2501,0.041,0.139,0.0973,0.1133,0.268,0.268,0.0973,1.4885,1.4885,0.1133,0.0602,0.3029,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Female,Female,0.1183,0.0247,0.0808,0.0157,0.048,0.243,0.0111,0.0111,0.048,0.9409,0.9409,0.243,0.108,0.4561,"[14, 16, 5, 65]","[13, 17, 8, 62]",1.323,1.875,0.5805,0.8447,0.1529,0.3919,1.1702,1.3893,8.693,12.3264,"[[0.0, 0.5333333333333333, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5666666666666667, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]",2.7434,3.4782,0.1529,0.3919,8.5323,9.6345
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Test,Test,XGBClassifier,XGBClassifier,Male,Male,0.1347,0.0263,0.0808,0.0157,0.048,0.243,0.0111,0.0111,0.048,0.9409,0.9409,0.243,0.108,0.4561,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Female,Female,1.0146,1.1678,0.767,0.9125,0.048,0.768,3.0835,3.0835,0.048,0.5771,0.5771,0.768,0.075,0.3851,"[13, 17, 5, 65]","[11, 19, 6, 64]",1.452,1.875,0.6281,0.801,0.1529,0.2203,1.2892,1.5719,9.6889,12.9574,"[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9285714285714286, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.6333333333333333, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.0528,3.8772,0.1529,0.2203,9.6345,12.0321
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,LogisticRegression,LogisticRegression,Male,Male,1.5228,1.8111,0.767,0.9125,0.048,0.768,3.0835,3.0835,0.048,0.5771,0.5771,0.768,0.075,0.3851,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,SVC,SVC,Female,Female,0.2313,3.0318,0.1807,2.4487,0.108,0.768,0.0685,0.0685,0.108,6.4617,6.4617,0.768,0.0964,0.3201,"[10, 20, 4, 66]","[13, 17, 6, 64]",1.728,1.587,0.7096,0.6959,0.0978,0.2203,1.6231,1.3217,12.1044,10.5815,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.9428571428571428, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5666666666666667, 1.0], [0.0, 0.9142857142857143, 1.0], [inf, 1.0, 0.0]]",3.9291,3.1922,0.0978,0.2203,13.3347,9.6345
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,SVC,SVC,Male,Male,0.2776,6.5175,0.1807,2.4487,0.108,0.768,0.0685,0.0685,0.108,6.4617,6.4617,0.768,0.0964,0.3201,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Female,Female,0.102,7.203,0.0578,3.4864,0.048,2.187,0.3637,0.3637,0.048,4.0716,4.0716,2.187,0.108,0.108,"[17, 13, 9, 61]","[23, 7, 18, 52]",1.452,1.875,0.7004,1.1268,0.4961,1.983,0.9261,0.422,8.8227,8.2782,"[[0.0, 0.43333333333333335, 1.0], [0.0, 0.8714285714285714, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.23333333333333334, 1.0], [0.0, 0.7428571428571429, 1.0], [inf, 1.0, 0.0]]",2.3688,1.8037,0.4961,1.983,5.6325,1.6329
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,GaussianNB,GaussianNB,Male,Male,0.1149,27.6941,0.0578,3.4864,0.048,2.187,0.3637,0.3637,0.048,4.0716,4.0716,2.187,0.108,0.108,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0
German Credit,German Credit,Attribute9,Attribute9,DisparateImpactRemover,DisparateImpactRemover,Validation,Test,Surrogate,Surrogate,DecisionTreeClassifier,DecisionTreeClassifier,Female,Female,0.0925,0.1616,0.0572,0.0839,0.1141,0.3842,0.2539,0.2539,0.1141,1.0177,1.0177,0.3842,0.2127,0.66,"[10, 20, 8, 62]","[15, 15, 15, 55]",2.3301,2.5296,1.0166,1.2864,0.4186,1.2682,1.7484,1.307,16.0514,14.4109,"[[0.0, 0.6666666666666666, 1.0], [0.0, 0.8857142857142857, 1.0], [inf, 1.0, 0.0]]","[[0.0, 0.5, 1.0], [0.0, 0.7857142857142857, 1.0], [inf, 1.0, 0.0]]",4.4797,3.6158,0.4186,1.2682,12.916,7.191
